timestamp,MOER,MOER version,frequency
2018-01-01T00:00:00+00:00,875.866784582907,3.0,None
2018-01-01T00:05:00+00:00,875.652760570469,3.0,None
2018-01-01T00:10:00+00:00,875.360427386734,3.0,None
2018-01-01T00:15:00+00:00,876.48472100408,3.0,None
2018-01-01T00:20:00+00:00,876.48472100408,3.0,None
2018-01-01T00:25:00+00:00,876.48472100408,3.0,None
2018-01-01T00:30:00+00:00,882.929913807664,3.0,None
2018-01-01T00:35:00+00:00,882.705977819541,3.0,None
2018-01-01T00:40:00+00:00,877.744870946706,3.0,None
2018-01-01T00:45:00+00:00,875.767034129321,3.0,None
2018-01-01T00:50:00+00:00,879.212085404139,3.0,None
2018-01-01T00:55:00+00:00,887.341754448995,3.0,None
2018-01-01T01:00:00+00:00,908.624381575478,3.0,None
2018-01-01T01:05:00+00:00,909.984370576742,3.0,None
2018-01-01T01:10:00+00:00,917.844579087346,3.0,None
2018-01-01T01:15:00+00:00,917.844579087346,3.0,None
2018-01-01T01:20:00+00:00,917.712132426381,3.0,None
2018-01-01T01:25:00+00:00,917.712132426381,3.0,None
2018-01-01T01:30:00+00:00,917.594962465856,3.0,None
2018-01-01T01:35:00+00:00,917.594962465856,3.0,None
2018-01-01T01:40:00+00:00,918.446330874559,3.0,None
2018-01-01T01:45:00+00:00,918.446330874559,3.0,None
2018-01-01T01:50:00+00:00,918.446330874559,3.0,None
2018-01-01T01:55:00+00:00,918.697033784108,3.0,None
2018-01-01T02:00:00+00:00,858.670171101231,3.0,None
2018-01-01T02:05:00+00:00,858.73952016424,3.0,None
2018-01-01T02:10:00+00:00,859.847812750263,3.0,None
2018-01-01T02:15:00+00:00,858.48881725469,3.0,None
2018-01-01T02:20:00+00:00,859.847812750263,3.0,None
2018-01-01T02:25:00+00:00,859.847812750263,3.0,None
2018-01-01T02:30:00+00:00,858.73952016424,3.0,None
2018-01-01T02:35:00+00:00,858.73952016424,3.0,None
2018-01-01T02:40:00+00:00,859.847812750263,3.0,None
2018-01-01T02:45:00+00:00,859.847812750263,3.0,None
2018-01-01T02:50:00+00:00,858.73952016424,3.0,None
2018-01-01T02:55:00+00:00,859.339002325315,3.0,None
2018-01-01T03:00:00+00:00,866.614796677475,3.0,None
2018-01-01T03:05:00+00:00,866.614796677475,3.0,None
2018-01-01T03:10:00+00:00,862.996460437052,3.0,None
2018-01-01T03:15:00+00:00,862.996460437052,3.0,None
2018-01-01T03:20:00+00:00,862.996460437052,3.0,None
2018-01-01T03:25:00+00:00,862.996460437052,3.0,None
2018-01-01T03:30:00+00:00,848.045457400612,3.0,None
2018-01-01T03:35:00+00:00,847.985560644855,3.0,None
2018-01-01T03:40:00+00:00,847.954842248942,3.0,None
2018-01-01T03:45:00+00:00,847.985560644855,3.0,None
2018-01-01T03:50:00+00:00,847.954842248942,3.0,None
2018-01-01T03:55:00+00:00,847.954842248942,3.0,None
2018-01-01T04:00:00+00:00,874.04194794529,3.0,None
2018-01-01T04:05:00+00:00,874.04194794529,3.0,None
2018-01-01T04:10:00+00:00,874.04194794529,3.0,None
2018-01-01T04:15:00+00:00,869.256355908871,3.0,None
2018-01-01T04:20:00+00:00,867.165507429484,3.0,None
2018-01-01T04:25:00+00:00,851.831623740327,3.0,None
2018-01-01T04:30:00+00:00,873.399973474069,3.0,None
2018-01-01T04:35:00+00:00,873.399973474069,3.0,None
2018-01-01T04:40:00+00:00,873.399973474069,3.0,None
2018-01-01T04:45:00+00:00,873.399973474069,3.0,None
2018-01-01T04:50:00+00:00,873.399973474069,3.0,None
2018-01-01T04:55:00+00:00,873.399973474069,3.0,None
2018-01-01T05:00:00+00:00,878.149976070792,3.0,None
2018-01-01T05:05:00+00:00,878.254270906024,3.0,None
2018-01-01T05:10:00+00:00,864.875518227476,3.0,None
2018-01-01T05:15:00+00:00,864.875518227476,3.0,None
2018-01-01T05:20:00+00:00,864.875518227476,3.0,None
2018-01-01T05:25:00+00:00,864.875518227476,3.0,None
2018-01-01T05:30:00+00:00,860.657789524827,3.0,None
2018-01-01T05:35:00+00:00,868.393572017506,3.0,None
2018-01-01T05:40:00+00:00,868.393572017506,3.0,None
2018-01-01T05:45:00+00:00,868.393572017506,3.0,None
2018-01-01T05:50:00+00:00,868.393572017506,3.0,None
2018-01-01T05:55:00+00:00,866.325186299638,3.0,None
2018-01-01T06:00:00+00:00,819.6141282519,3.0,None
2018-01-01T06:05:00+00:00,820.799025638353,3.0,None
2018-01-01T06:10:00+00:00,820.799025638353,3.0,None
2018-01-01T06:15:00+00:00,827.121854496247,3.0,None
2018-01-01T06:20:00+00:00,827.121854496247,3.0,None
2018-01-01T06:25:00+00:00,827.121854496247,3.0,None
2018-01-01T06:30:00+00:00,827.121854496247,3.0,None
2018-01-01T06:35:00+00:00,819.851301164049,3.0,None
2018-01-01T06:40:00+00:00,819.851301164049,3.0,None
2018-01-01T06:45:00+00:00,819.851301164049,3.0,None
2018-01-01T06:50:00+00:00,819.851301164049,3.0,None
2018-01-01T06:55:00+00:00,819.851301164049,3.0,None
2018-01-01T07:00:00+00:00,842.582423795035,3.0,None
2018-01-01T07:05:00+00:00,842.080347361849,3.0,None
2018-01-01T07:10:00+00:00,842.582423795035,3.0,None
2018-01-01T07:15:00+00:00,842.582423795035,3.0,None
2018-01-01T07:20:00+00:00,842.582423795035,3.0,None
2018-01-01T07:25:00+00:00,843.800826471145,3.0,None
2018-01-01T07:30:00+00:00,843.800826471145,3.0,None
2018-01-01T07:35:00+00:00,833.48611723332,3.0,None
2018-01-01T07:40:00+00:00,835.480037036772,3.0,None
2018-01-01T07:45:00+00:00,834.593169040068,3.0,None
2018-01-01T07:50:00+00:00,840.668556530887,3.0,None
2018-01-01T07:55:00+00:00,840.668556530887,3.0,None
2018-01-01T08:00:00+00:00,1044.77237119496,3.0,None
2018-01-01T08:05:00+00:00,1074.95759523853,3.0,None
2018-01-01T08:10:00+00:00,1078.35177027648,3.0,None
2018-01-01T08:15:00+00:00,1078.35177027648,3.0,None
2018-01-01T08:20:00+00:00,1078.35177027648,3.0,None
2018-01-01T08:25:00+00:00,1074.95759523853,3.0,None
2018-01-01T08:30:00+00:00,1074.95759523853,3.0,None
2018-01-01T08:35:00+00:00,1074.95759523853,3.0,None
2018-01-01T08:40:00+00:00,1078.35177027648,3.0,None
2018-01-01T08:45:00+00:00,1078.35177027648,3.0,None
2018-01-01T08:50:00+00:00,1078.35177027648,3.0,None
2018-01-01T08:55:00+00:00,1044.77237119496,3.0,None
2018-01-01T09:00:00+00:00,783.352738795953,3.0,None
2018-01-01T09:05:00+00:00,775.372958744611,3.0,None
2018-01-01T09:10:00+00:00,775.372958744611,3.0,None
2018-01-01T09:15:00+00:00,778.686021523248,3.0,None
2018-01-01T09:20:00+00:00,778.686021523248,3.0,None
2018-01-01T09:25:00+00:00,786.613576591688,3.0,None
2018-01-01T09:30:00+00:00,778.686021523248,3.0,None
2018-01-01T09:35:00+00:00,778.54723948979,3.0,None
2018-01-01T09:40:00+00:00,778.54723948979,3.0,None
2018-01-01T09:45:00+00:00,778.54723948979,3.0,None
2018-01-01T09:50:00+00:00,778.54723948979,3.0,None
