timestamp,MOER,MOER version,frequency
2019-09-01T00:00:00+00:00,1047.41580716066,3.0,300
2019-09-01T00:05:00+00:00,1047.41580716066,3.0,300
2019-09-01T00:10:00+00:00,1047.41580716066,3.0,300
2019-09-01T00:15:00+00:00,1047.41580716066,3.0,300
2019-09-01T00:20:00+00:00,1047.41580716066,3.0,300
2019-09-01T00:25:00+00:00,1047.41580716066,3.0,300
2019-09-01T00:30:00+00:00,1047.41580716066,3.0,300
2019-09-01T00:35:00+00:00,1047.41580716066,3.0,300
2019-09-01T00:40:00+00:00,1047.41580716066,3.0,300
2019-09-01T00:45:00+00:00,1047.41580716066,3.0,300
2019-09-01T00:50:00+00:00,1047.41580716066,3.0,300
2019-09-01T00:55:00+00:00,1047.41580716066,3.0,300
2019-09-01T01:00:00+00:00,1047.39430306139,3.0,300
2019-09-01T01:05:00+00:00,1047.39430306139,3.0,300
2019-09-01T01:10:00+00:00,1047.39430306139,3.0,300
2019-09-01T01:15:00+00:00,1047.39430306139,3.0,300
2019-09-01T01:20:00+00:00,1047.39430306139,3.0,300
2019-09-01T01:25:00+00:00,1047.39430306139,3.0,300
2019-09-01T01:30:00+00:00,1047.39430306139,3.0,300
2019-09-01T01:35:00+00:00,1047.39430306139,3.0,300
2019-09-01T01:40:00+00:00,916.029597237794,3.0,300
2019-09-01T01:45:00+00:00,916.029597237794,3.0,300
2019-09-01T01:50:00+00:00,916.029597237794,3.0,300
2019-09-01T01:55:00+00:00,916.029597237794,3.0,300
2019-09-01T02:00:00+00:00,916.811494713825,3.0,300
2019-09-01T02:05:00+00:00,916.811494713825,3.0,300
2019-09-01T02:10:00+00:00,916.811494713825,3.0,300
2019-09-01T02:15:00+00:00,916.811494713825,3.0,300
2019-09-01T02:20:00+00:00,916.811494713825,3.0,300
2019-09-01T02:25:00+00:00,916.811494713825,3.0,300
2019-09-01T02:30:00+00:00,916.811494713825,3.0,300
2019-09-01T02:35:00+00:00,916.811494713825,3.0,300
2019-09-01T02:40:00+00:00,916.811494713825,3.0,300
2019-09-01T02:45:00+00:00,916.811494713825,3.0,300
2019-09-01T02:50:00+00:00,916.811494713825,3.0,300
2019-09-01T02:55:00+00:00,916.811494713825,3.0,300
2019-09-01T03:00:00+00:00,927.789996165141,3.0,300
