timestamp,MOER,MOER version,frequency
2019-04-01T00:00:00+00:00,447.443858702709,3.0,300
2019-04-01T00:05:00+00:00,843.166597709758,3.0,300
2019-04-01T00:10:00+00:00,847.666821730639,3.0,300
2019-04-01T00:15:00+00:00,860.958401317706,3.0,300
2019-04-01T00:20:00+00:00,855.854266794991,3.0,300
2019-04-01T00:25:00+00:00,856.824462327531,3.0,300
2019-04-01T00:30:00+00:00,859.74032618514,3.0,300
2019-04-01T00:35:00+00:00,855.644408490323,3.0,300
2019-04-01T00:40:00+00:00,856.210244364633,3.0,300
2019-04-01T00:45:00+00:00,853.668673420929,3.0,300
2019-04-01T00:50:00+00:00,853.668673420929,3.0,300
2019-04-01T00:55:00+00:00,858.697777888799,3.0,300
2019-04-01T01:00:00+00:00,851.323561887113,3.0,300
2019-04-01T01:05:00+00:00,848.193319422296,3.0,300
2019-04-01T01:10:00+00:00,848.193319422296,3.0,300
2019-04-01T01:15:00+00:00,848.080118939773,3.0,300
2019-04-01T01:20:00+00:00,847.935442476102,3.0,300
2019-04-01T01:25:00+00:00,849.177271910285,3.0,300
2019-04-01T01:30:00+00:00,847.935442476102,3.0,300
2019-04-01T01:35:00+00:00,847.189244410705,3.0,300
2019-04-01T01:40:00+00:00,847.244672622251,3.0,300
2019-04-01T01:45:00+00:00,849.095182578652,3.0,300
2019-04-01T01:50:00+00:00,847.244672622251,3.0,300
2019-04-01T01:55:00+00:00,847.244672622251,3.0,300
2019-04-01T02:00:00+00:00,841.400523908484,3.0,300
2019-04-01T02:05:00+00:00,841.30774889519,3.0,300
2019-04-01T02:10:00+00:00,841.30774889519,3.0,300
2019-04-01T02:15:00+00:00,841.30774889519,3.0,300
2019-04-01T02:20:00+00:00,843.244559822416,3.0,300
2019-04-01T02:25:00+00:00,843.26594433914,3.0,300
2019-04-01T02:30:00+00:00,851.322790918833,3.0,300
2019-04-01T02:35:00+00:00,851.124703816479,3.0,300
2019-04-01T02:40:00+00:00,851.124703816479,3.0,300
2019-04-01T02:45:00+00:00,851.124703816479,3.0,300
2019-04-01T02:50:00+00:00,851.124703816479,3.0,300
2019-04-01T02:55:00+00:00,851.124703816479,3.0,300
2019-04-01T03:00:00+00:00,863.093918284902,3.0,300
2019-04-01T03:05:00+00:00,863.093918284902,3.0,300
2019-04-01T03:10:00+00:00,863.093918284902,3.0,300
2019-04-01T03:15:00+00:00,863.305955585827,3.0,300
2019-04-01T03:20:00+00:00,863.278833343074,3.0,300
2019-04-01T03:25:00+00:00,855.173369900255,3.0,300
2019-04-01T03:30:00+00:00,855.173369900255,3.0,300
2019-04-01T03:35:00+00:00,855.119558630729,3.0,300
2019-04-01T03:40:00+00:00,861.335744566886,3.0,300
2019-04-01T03:45:00+00:00,861.769544427363,3.0,300
2019-04-01T03:50:00+00:00,856.252399108023,3.0,300
2019-04-01T03:55:00+00:00,861.769544427363,3.0,300
2019-04-01T04:00:00+00:00,853.98692677701,3.0,300
2019-04-01T04:05:00+00:00,862.749977173679,3.0,300
2019-04-01T04:10:00+00:00,862.749977173679,3.0,300
2019-04-01T04:15:00+00:00,862.66358747695,3.0,300
2019-04-01T04:20:00+00:00,861.518393531484,3.0,300
2019-04-01T04:25:00+00:00,861.569397004085,3.0,300
2019-04-01T04:30:00+00:00,853.903468049395,3.0,300
2019-04-01T04:35:00+00:00,862.718189302372,3.0,300
2019-04-01T04:40:00+00:00,862.72499275914,3.0,300
2019-04-01T04:45:00+00:00,863.367441215859,3.0,300
2019-04-01T04:50:00+00:00,863.479915634008,3.0,300
2019-04-01T04:55:00+00:00,857.456930501607,3.0,300
2019-04-01T05:00:00+00:00,849.535810598418,3.0,300
2019-04-01T05:05:00+00:00,849.535810598418,3.0,300
2019-04-01T05:10:00+00:00,849.535810598418,3.0,300
2019-04-01T05:15:00+00:00,846.263084978199,3.0,300
2019-04-01T05:20:00+00:00,846.263084978199,3.0,300
2019-04-01T05:25:00+00:00,846.232454310774,3.0,300
2019-04-01T05:30:00+00:00,846.232454310774,3.0,300
2019-04-01T05:35:00+00:00,853.27868505142,3.0,300
2019-04-01T05:40:00+00:00,846.729869880173,3.0,300
2019-04-01T05:45:00+00:00,853.59615149597,3.0,300
2019-04-01T05:50:00+00:00,853.630102456112,3.0,300
2019-04-01T05:55:00+00:00,854.900154336105,3.0,300
2019-04-01T06:00:00+00:00,862.606449303929,3.0,300
2019-04-01T06:05:00+00:00,862.623401708188,3.0,300
2019-04-01T06:10:00+00:00,890.417386253685,3.0,300
2019-04-01T06:15:00+00:00,873.06319061724,3.0,300
2019-04-01T06:20:00+00:00,873.06319061724,3.0,300
2019-04-01T06:25:00+00:00,873.06319061724,3.0,300
2019-04-01T06:30:00+00:00,871.491198388606,3.0,300
2019-04-01T06:35:00+00:00,890.417386253685,3.0,300
2019-04-01T06:40:00+00:00,879.382540852559,3.0,300
2019-04-01T06:45:00+00:00,888.810886762221,3.0,300
2019-04-01T06:50:00+00:00,889.006465199949,3.0,300
2019-04-01T06:55:00+00:00,894.577512054913,3.0,300
2019-04-01T07:00:00+00:00,899.665953114847,3.0,300
2019-04-01T07:05:00+00:00,883.883150831379,3.0,300
2019-04-01T07:10:00+00:00,898.176049550431,3.0,300
2019-04-01T07:15:00+00:00,892.884510589019,3.0,300
2019-04-01T07:20:00+00:00,898.255829957584,3.0,300
2019-04-01T07:25:00+00:00,898.255829957584,3.0,300
2019-04-01T07:30:00+00:00,898.176049550431,3.0,300
2019-04-01T07:35:00+00:00,892.173283510043,3.0,300
2019-04-01T07:40:00+00:00,892.173283510043,3.0,300
2019-04-01T07:45:00+00:00,892.184012552068,3.0,300
2019-04-01T07:50:00+00:00,880.138290376221,3.0,300
2019-04-01T07:55:00+00:00,900.600356988342,3.0,300
2019-04-01T08:00:00+00:00,900.600356988342,3.0,300
2019-04-01T08:05:00+00:00,904.623910190702,3.0,300
2019-04-01T08:10:00+00:00,904.623910190702,3.0,300
2019-04-01T08:15:00+00:00,904.623910190702,3.0,300
2019-04-01T08:20:00+00:00,904.623910190702,3.0,300
2019-04-01T08:25:00+00:00,904.623910190702,3.0,300
2019-04-01T08:30:00+00:00,904.623910190702,3.0,300
2019-04-01T08:35:00+00:00,904.623910190702,3.0,300
2019-04-01T08:40:00+00:00,904.623910190702,3.0,300
2019-04-01T08:45:00+00:00,904.623910190702,3.0,300
2019-04-01T08:50:00+00:00,908.468584003177,3.0,300
2019-04-01T08:55:00+00:00,928.275755622728,3.0,300
2019-04-01T09:00:00+00:00,905.138735189667,3.0,300
2019-04-01T09:05:00+00:00,905.138735189667,3.0,300
2019-04-01T09:10:00+00:00,887.551510413828,3.0,300
2019-04-01T09:15:00+00:00,887.551510413828,3.0,300
2019-04-01T09:20:00+00:00,887.551510413828,3.0,300
2019-04-01T09:25:00+00:00,887.551510413828,3.0,300
2019-04-01T09:30:00+00:00,887.551510413828,3.0,300
2019-04-01T09:35:00+00:00,887.551510413828,3.0,300
2019-04-01T09:40:00+00:00,887.551510413828,3.0,300
2019-04-01T09:45:00+00:00,887.551510413828,3.0,300
2019-04-01T09:50:00+00:00,887.551510413828,3.0,300
2019-04-01T09:55:00+00:00,887.400810466796,3.0,300
2019-04-01T10:00:00+00:00,880.104338841447,3.0,300
2019-04-01T10:05:00+00:00,877.661924387881,3.0,300
2019-04-01T10:10:00+00:00,877.661924387881,3.0,300
2019-04-01T10:15:00+00:00,877.661924387881,3.0,300
2019-04-01T10:20:00+00:00,880.104338841447,3.0,300
2019-04-01T10:25:00+00:00,880.104338841447,3.0,300
2019-04-01T10:30:00+00:00,880.104338841447,3.0,300
2019-04-01T10:35:00+00:00,877.433216798019,3.0,300
2019-04-01T10:40:00+00:00,877.433216798019,3.0,300
2019-04-01T10:45:00+00:00,880.016912933047,3.0,300
2019-04-01T10:50:00+00:00,880.016912933047,3.0,300
2019-04-01T10:55:00+00:00,877.57449847948,3.0,300
2019-04-01T11:00:00+00:00,875.397002468919,3.0,300
2019-04-01T11:05:00+00:00,875.397002468919,3.0,300
2019-04-01T11:10:00+00:00,875.397002468919,3.0,300
2019-04-01T11:15:00+00:00,875.397002468919,3.0,300
2019-04-01T11:20:00+00:00,875.67317248553,3.0,300
2019-04-01T11:25:00+00:00,875.67317248553,3.0,300
2019-04-01T11:30:00+00:00,875.397002468919,3.0,300
2019-04-01T11:35:00+00:00,875.397002468919,3.0,300
2019-04-01T11:40:00+00:00,866.696692580422,3.0,300
2019-04-01T11:45:00+00:00,875.630313428284,3.0,300
