timestamp,MOER,MOER version,frequency
2019-06-01T00:00:00+00:00,857.313548971454,3.0,300
2019-06-01T00:05:00+00:00,857.313548971454,3.0,300
2019-06-01T00:10:00+00:00,857.313548971454,3.0,300
2019-06-01T00:15:00+00:00,857.313548971454,3.0,300
2019-06-01T00:20:00+00:00,857.313548971454,3.0,300
2019-06-01T00:25:00+00:00,857.313548971454,3.0,300
2019-06-01T00:30:00+00:00,857.313548971454,3.0,300
2019-06-01T00:35:00+00:00,857.313548971454,3.0,300
2019-06-01T00:40:00+00:00,861.661448069658,3.0,300
2019-06-01T00:45:00+00:00,861.661448069658,3.0,300
2019-06-01T00:50:00+00:00,861.661448069658,3.0,300
2019-06-01T00:55:00+00:00,861.661448069658,3.0,300
2019-06-01T01:00:00+00:00,853.259201537084,3.0,300
2019-06-01T01:05:00+00:00,853.259201537084,3.0,300
2019-06-01T01:10:00+00:00,853.259201537084,3.0,300
2019-06-01T01:15:00+00:00,853.259201537084,3.0,300
2019-06-01T01:20:00+00:00,847.62774057783,3.0,300
2019-06-01T01:25:00+00:00,847.62774057783,3.0,300
2019-06-01T01:30:00+00:00,853.259201537084,3.0,300
2019-06-01T01:35:00+00:00,853.259201537084,3.0,300
2019-06-01T01:40:00+00:00,847.62774057783,3.0,300
2019-06-01T01:45:00+00:00,847.62774057783,3.0,300
2019-06-01T01:50:00+00:00,847.62774057783,3.0,300
2019-06-01T01:55:00+00:00,847.024462920773,3.0,300
2019-06-01T02:00:00+00:00,847.024462920773,3.0,300
2019-06-01T02:05:00+00:00,847.62774057783,3.0,300
2019-06-01T02:10:00+00:00,847.024462920773,3.0,300
2019-06-01T02:15:00+00:00,847.024462920773,3.0,300
2019-06-01T02:20:00+00:00,847.024462920773,3.0,300
2019-06-01T02:25:00+00:00,847.024462920773,3.0,300
2019-06-01T02:30:00+00:00,844.560741500091,3.0,300
2019-06-01T02:35:00+00:00,847.024462920773,3.0,300
2019-06-01T02:40:00+00:00,847.024462920773,3.0,300
2019-06-01T02:45:00+00:00,844.560741500091,3.0,300
2019-06-01T02:50:00+00:00,844.560741500091,3.0,300
2019-06-01T02:55:00+00:00,844.560741500091,3.0,300
2019-06-01T03:00:00+00:00,844.560741500091,3.0,300
2019-06-01T03:05:00+00:00,847.024462920773,3.0,300
2019-06-01T03:10:00+00:00,847.024462920773,3.0,300
2019-06-01T03:15:00+00:00,844.560741500091,3.0,300
2019-06-01T03:20:00+00:00,847.024462920773,3.0,300
2019-06-01T03:25:00+00:00,847.024462920773,3.0,300
2019-06-01T03:30:00+00:00,847.024462920773,3.0,300
2019-06-01T03:35:00+00:00,847.024462920773,3.0,300
2019-06-01T03:40:00+00:00,847.024462920773,3.0,300
2019-06-01T03:45:00+00:00,847.024462920773,3.0,300
2019-06-01T03:50:00+00:00,847.024462920773,3.0,300
2019-06-01T03:55:00+00:00,847.024462920773,3.0,300
2019-06-01T04:00:00+00:00,844.560741500091,3.0,300
2019-06-01T04:05:00+00:00,844.560741500091,3.0,300
2019-06-01T04:10:00+00:00,844.560741500091,3.0,300
2019-06-01T04:15:00+00:00,844.560741500091,3.0,300
2019-06-01T04:20:00+00:00,844.560741500091,3.0,300
2019-06-01T04:25:00+00:00,844.560741500091,3.0,300
2019-06-01T04:30:00+00:00,834.623499821491,3.0,300
2019-06-01T04:35:00+00:00,834.623499821491,3.0,300
2019-06-01T04:40:00+00:00,834.623499821491,3.0,300
2019-06-01T04:45:00+00:00,834.623499821491,3.0,300
2019-06-01T04:50:00+00:00,834.623499821491,3.0,300
2019-06-01T04:55:00+00:00,832.314630156342,3.0,300
2019-06-01T05:00:00+00:00,858.367668026962,3.0,300
2019-06-01T05:05:00+00:00,864.478137561498,3.0,300
2019-06-01T05:10:00+00:00,864.478137561498,3.0,300
2019-06-01T05:15:00+00:00,859.074942698119,3.0,300
2019-06-01T05:20:00+00:00,848.229010157384,3.0,300
2019-06-01T05:25:00+00:00,846.897262676437,3.0,300
2019-06-01T05:30:00+00:00,820.276897241167,3.0,300
2019-06-01T05:35:00+00:00,820.276897241167,3.0,300
2019-06-01T05:40:00+00:00,819.653633340439,3.0,300
2019-06-01T05:45:00+00:00,809.072490781572,3.0,300
2019-06-01T05:50:00+00:00,819.61486033287,3.0,300
2019-06-01T05:55:00+00:00,819.686415259233,3.0,300
2019-06-01T06:00:00+00:00,817.524767714435,3.0,300
2019-06-01T06:05:00+00:00,804.340473277589,3.0,300
2019-06-01T06:10:00+00:00,804.432696868617,3.0,300
2019-06-01T06:15:00+00:00,798.215973832247,3.0,300
2019-06-01T06:20:00+00:00,798.215973832247,3.0,300
2019-06-01T06:25:00+00:00,804.432696868617,3.0,300
